tiempo,entrada
634.3,-0.3159
634.4,-0.3159
634.5,-0.3159
634.6,-0.3159
634.7,-0.3159
634.8,-0.3159
634.9,-0.3159
635,-0.3159
635.1,-0.3159
635.2,-0.3159
635.3,-0.3159
635.4,-0.3159
635.5,-0.3159
635.6,-0.3159
635.7,-0.3159
635.8,-0.3159
635.9,-0.3159
636,-0.3159
636.1,-0.3159
636.2,-0.3159
636.3,-0.3159
636.4,-0.3159
636.5,-0.3159
636.6,-0.3159
636.7,-0.3159
636.8,-0.3159
636.9,-0.3159
637,-0.3159
637.1,-0.3159
637.2,-0.3159
637.3,-0.3159
637.4,-0.3159
637.5,-0.3159
637.6,-0.3159
637.7,-0.3159
637.8,-0.3159
637.9,-0.3159
638,-0.3159
638.1,-0.3159
638.2,-0.3159
638.3,-0.3159
638.4,-0.3159
638.5,-0.3159
638.6,-0.3159
638.7,-0.3159
638.8,-0.3159
638.9,-0.3159
639,-0.3159
639.1,-0.3159
639.2,-0.3159
639.3,-0.3159
639.4,-0.3159
639.5,-0.3159
639.6,-0.3159
639.7,-0.3159
639.8,-0.3159
639.9,-0.3159
640,-0.3159
640.1,-0.3159
640.2,-0.3159
640.3,-0.3159
640.4,-0.3159
640.5,-0.3159
640.6,-0.3159
640.7,-0.3159
640.8,-0.3159
640.9,-0.3159
641,-0.3159
641.1,-0.3159
641.2,-0.3159
641.3,-0.3159
641.4,-0.3159
641.5,-0.3159
641.6,-0.3159
641.7,-0.3159
641.8,-0.3159
641.9,-0.3159
642,-0.3159
642.1,-0.3159
642.2,-0.3159
642.3,-0.3159
642.4,-0.3159
642.5,-0.3159
642.6,-0.3159
642.7,-0.3159
642.8,-0.3159
642.9,-0.3159
643,-0.3159
643.1,-0.3159
643.2,-0.3159
643.3,-0.3159
643.4,-0.3159
643.5,-0.3159
643.6,-0.3159
643.7,-0.3159
643.8,-0.3159
643.9,-0.3159
644,-0.3159
644.1,-0.3159
644.2,-0.3159
644.3,-0.3159
644.4,-0.3159
644.5,-0.3159
644.6,-0.3159
644.7,-0.3159
644.8,-0.3159
644.9,-0.3159
645,-1.8899
645.1,-1.8899
645.2,-1.8899
645.3,-1.8899
645.4,-1.8899
645.5,-1.8899
645.6,-1.8899
645.7,-1.8899
645.8,-1.8899
645.9,-1.8899
646,-1.8899
646.1,-1.8899
646.2,-1.8899
646.3,-1.8899
646.4,-1.8899
646.5,-1.8899
646.6,-1.8899
646.7,-1.8899
646.8,-1.8899
646.9,-1.8899
647,-1.8899
647.1,-1.8899
647.2,-1.8899
647.3,-1.8899
647.4,-1.8899
647.5,-1.8899
647.6,-1.8899
647.7,-1.8899
647.8,-1.8899
647.9,-1.8899
648,-1.8899
648.1,-1.8899
648.2,-1.8899
648.3,-1.8899
648.4,-1.8899
648.5,-1.8899
648.6,-1.8899
648.7,-1.8899
648.8,-1.8899
648.9,-1.8899
649,-1.8899
649.1,-1.8899
649.2,-1.8899
649.3,-1.8899
649.4,-1.8899
649.5,-1.8899
649.6,-1.8899
649.7,-1.8899
649.8,-1.8899
649.9,-1.8899
650,-1.8899
650.1,-1.8899
650.2,-1.8899
650.3,-1.8899
650.4,-1.8899
650.5,-1.8899
650.6,-1.8899
650.7,-1.8899
650.8,-1.8899
650.9,-1.8899
651,-1.8899
651.1,-1.8899
651.2,-1.8899
651.3,-1.8899
651.4,-1.8899
651.5,-1.8899
651.6,-1.8899
651.7,-1.8899
651.8,-1.8899
651.9,-1.8899
652,-1.8899
652.1,-1.8899
652.2,-1.8899
652.3,-1.8899
652.4,-1.8899
652.5,-1.8899
652.6,-1.8899
652.7,-1.8899
652.8,-1.8899
652.9,-1.8899
653,-1.8899
653.1,-1.8899
653.2,-1.8899
653.3,-1.8899
653.4,-1.8899
653.5,-1.8899
653.6,-1.8899
653.7,-1.8899
653.8,-1.8899
653.9,-1.8899
654,-1.8899
654.1,-1.8899
654.2,-1.8899
654.3,-1.8899
654.4,-1.8899
654.5,-1.8899
654.6,-1.8899
654.7,-1.8899
654.8,-1.8899
654.9,-1.8899
655,-1.8899
655.1,-1.8899
655.2,-1.8899
655.3,-1.8899
655.4,-1.8899
655.5,-1.8899
655.6,-1.8899
655.7,-1.8899
655.8,-1.8899
655.9,-1.8899
656,-1.8899
656.1,-1.8899
656.2,-1.8899
656.3,-1.8899
656.4,-1.8899
656.5,-1.8899
656.6,-1.8899
656.7,-1.8899
656.8,-1.8899
656.9,-1.8899
657,-1.8899
657.1,-1.8899
657.2,-1.8899
657.3,-1.8899
657.4,-1.8899
657.5,-1.8899
657.6,-1.8899
657.7,-1.8899
657.8,-1.8899
657.9,-1.8899
658,-1.8899
658.1,-1.8899
658.2,-1.8899
658.3,-1.8899
658.4,-1.8899
658.5,-1.8899
658.6,-1.8899
658.7,-1.8899
658.8,-1.8899
658.9,-1.8899
659,-1.8899
659.1,-1.8899
659.2,-1.8899
659.3,-1.8899
659.4,-1.8899
659.5,-1.8899
659.6,-1.8899
659.7,-1.8899
659.8,-1.8899
659.9,-1.8899
660,1.8314
660.1,1.8314
660.2,1.8314
660.3,1.8314
660.4,1.8314
660.5,1.8314
660.6,1.8314
660.7,1.8314
660.8,1.8314
660.9,1.8314
661,1.8314
661.1,1.8314
661.2,1.8314
661.3,1.8314
661.4,1.8314
661.5,1.8314
661.6,1.8314
661.7,1.8314
661.8,1.8314
661.9,1.8314
662,1.8314
662.1,1.8314
662.2,1.8314
662.3,1.8314
662.4,1.8314
662.5,1.8314
662.6,1.8314
662.7,1.8314
662.8,1.8314
662.9,1.8314
663,1.8314
663.1,1.8314
663.2,1.8314
663.3,1.8314
663.4,1.8314
663.5,1.8314
663.6,1.8314
663.7,1.8314
663.8,1.8314
663.9,1.8314
664,1.8314
664.1,1.8314
664.2,1.8314
664.3,1.8314
664.4,1.8314
664.5,1.8314
664.6,1.8314
664.7,1.8314
664.8,1.8314
664.9,1.8314
665,1.8314
665.1,1.8314
665.2,1.8314
665.3,1.8314
665.4,1.8314
665.5,1.8314
665.6,1.8314
665.7,1.8314
665.8,1.8314
665.9,1.8314
666,1.8314
666.1,1.8314
666.2,1.8314
666.3,1.8314
666.4,1.8314
666.5,1.8314
666.6,1.8314
666.7,1.8314
666.8,1.8314
666.9,1.8314
667,1.8314
667.1,1.8314
667.2,1.8314
667.3,1.8314
667.4,1.8314
667.5,1.8314
667.6,1.8314
667.7,1.8314
667.8,1.8314
667.9,1.8314
668,1.8314
668.1,1.8314
668.2,1.8314
668.3,1.8314
668.4,1.8314
668.5,1.8314
668.6,1.8314
668.7,1.8314
668.8,1.8314
668.9,1.8314
669,1.8314
669.1,1.8314
669.2,1.8314
669.3,1.8314
669.4,1.8314
669.5,1.8314
669.6,1.8314
669.7,1.8314
669.8,1.8314
669.9,1.8314
670,1.8314
670.1,1.8314
670.2,1.8314
670.3,1.8314
670.4,1.8314
670.5,1.8314
670.6,1.8314
670.7,1.8314
670.8,1.8314
670.9,1.8314
671,1.8314
671.1,1.8314
671.2,1.8314
671.3,1.8314
671.4,1.8314
671.5,1.8314
671.6,1.8314
671.7,1.8314
671.8,1.8314
671.9,1.8314
672,1.8314
672.1,1.8314
672.2,1.8314
672.3,1.8314
672.4,1.8314
672.5,1.8314
672.6,1.8314
672.7,1.8314
672.8,1.8314
672.9,1.8314
673,1.8314
673.1,1.8314
673.2,1.8314
673.3,1.8314
673.4,1.8314
673.5,1.8314
673.6,1.8314
673.7,1.8314
673.8,1.8314
673.9,1.8314
674,1.8314
674.1,1.8314
674.2,1.8314
674.3,1.8314
674.4,1.8314
674.5,1.8314
674.6,1.8314
674.7,1.8314
674.8,1.8314
674.9,1.8314
675,-1.749
675.1,-1.749
675.2,-1.749
675.3,-1.749
675.4,-1.749
675.5,-1.749
675.6,-1.749
675.7,-1.749
675.8,-1.749
675.9,-1.749
676,-1.749
676.1,-1.749
676.2,-1.749
676.3,-1.749
676.4,-1.749
676.5,-1.749
676.6,-1.749
676.7,-1.749
676.8,-1.749
676.9,-1.749
677,-1.749
677.1,-1.749
677.2,-1.749
677.3,-1.749
677.4,-1.749
677.5,-1.749
677.6,-1.749
677.7,-1.749
677.8,-1.749
677.9,-1.749
678,-1.749
678.1,-1.749
678.2,-1.749
678.3,-1.749
678.4,-1.749
678.5,-1.749
678.6,-1.749
678.7,-1.749
678.8,-1.749
678.9,-1.749
679,-1.749
679.1,-1.749
679.2,-1.749
679.3,-1.749
679.4,-1.749
679.5,-1.749
679.6,-1.749
679.7,-1.749
679.8,-1.749
679.9,-1.749
680,-1.749
680.1,-1.749
680.2,-1.749
680.3,-1.749
680.4,-1.749
680.5,-1.749
680.6,-1.749
680.7,-1.749
680.8,-1.749
680.9,-1.749
681,-1.749
681.1,-1.749
681.2,-1.749
681.3,-1.749
681.4,-1.749
681.5,-1.749
681.6,-1.749
681.7,-1.749
681.8,-1.749
681.9,-1.749
682,-1.749
682.1,-1.749
682.2,-1.749
682.3,-1.749
682.4,-1.749
682.5,-1.749
682.6,-1.749
682.7,-1.749
682.8,-1.749
682.9,-1.749
683,-1.749
683.1,-1.749
683.2,-1.749
683.3,-1.749
683.4,-1.749
683.5,-1.749
683.6,-1.749
683.7,-1.749
683.8,-1.749
683.9,-1.749
684,-1.749
684.1,-1.749
684.2,-1.749
684.3,-1.749
684.4,-1.749
684.5,-1.749
684.6,-1.749
684.7,-1.749
684.8,-1.749
684.9,-1.749
685,-1.749
685.1,-1.749
685.2,-1.749
685.3,-1.749
685.4,-1.749
685.5,-1.749
685.6,-1.749
685.7,-1.749
685.8,-1.749
685.9,-1.749
686,-1.749
686.1,-1.749
686.2,-1.749
686.3,-1.749
686.4,-1.749
686.5,-1.749
686.6,-1.749
686.7,-1.749
686.8,-1.749
686.9,-1.749
687,-1.749
687.1,-1.749
687.2,-1.749
687.3,-1.749
687.4,-1.749
687.5,-1.749
687.6,-1.749
687.7,-1.749
687.8,-1.749
687.9,-1.749
688,-1.749
688.1,-1.749
688.2,-1.749
688.3,-1.749
688.4,-1.749
688.5,-1.749
688.6,-1.749
688.7,-1.749
688.8,-1.749
688.9,-1.749
689,-1.749
689.1,-1.749
689.2,-1.749
689.3,-1.749
689.4,-1.749
689.5,-1.749
689.6,-1.749
689.7,-1.749
689.8,-1.749
689.9,-1.749
690,-2
690.1,-2
690.2,-2
690.3,-2
690.4,-2
690.5,-2
690.6,-2
690.7,-2
690.8,-2
690.9,-2
691,-2
691.1,-2
691.2,-2
691.3,-2
691.4,-2
691.5,-2
691.6,-2
691.7,-2
691.8,-2
691.9,-2
692,-2
692.1,-2
692.2,-2
692.3,-2
692.4,-2
692.5,-2
692.6,-2
692.7,-2
692.8,-2
692.9,-2
693,-2
693.1,-2
693.2,-2
693.3,-2
693.4,-2
693.5,-2
693.6,-2
693.7,-2
693.8,-2
693.9,-2
694,-2
694.1,-2
694.2,-2
694.3,-2
694.4,-2
694.5,-2
694.6,-2
694.7,-2
694.8,-2
694.9,-2
695,-2
695.1,-2
695.2,-2
695.3,-2
695.4,-2
695.5,-2
695.6,-2
695.7,-2
695.8,-2
695.9,-2
696,-2
696.1,-2
696.2,-2
696.3,-2
696.4,-2
696.5,-2
696.6,-2
696.7,-2
696.8,-2
696.9,-2
697,-2
697.1,-2
697.2,-2
697.3,-2
697.4,-2
697.5,-2
697.6,-2
697.7,-2
697.8,-2
697.9,-2
698,-2
698.1,-2
698.2,-2
698.3,-2
698.4,-2
698.5,-2
698.6,-2
698.7,-2
698.8,-2
698.9,-2
699,-2
699.1,-2
699.2,-2
699.3,-2
699.4,-2
699.5,-2
699.6,-2
699.7,-2
699.8,-2
699.9,-2
700,-2
700.1,-2
700.2,-2
700.3,-2
700.4,-2
700.5,-2
700.6,-2
700.7,-2
700.8,-2
700.9,-2
701,-2
701.1,-2
701.2,-2
701.3,-2
701.4,-2
701.5,-2
701.6,-2
701.7,-2
701.8,-2
701.9,-2
702,-2
702.1,-2
702.2,-2
702.3,-2
702.4,-2
702.5,-2
702.6,-2
702.7,-2
702.8,-2
702.9,-2
703,-2
703.1,-2
703.2,-2
703.3,-2
703.4,-2
703.5,-2
703.6,-2
703.7,-2
703.8,-2
703.9,-2
704,-2
704.1,-2
704.2,-2
704.3,-2
704.4,-2
704.5,-2
704.6,-2
704.7,-2
704.8,-2
704.9,-2
705,1.0565
705.1,1.0565
705.2,1.0565
705.3,1.0565
705.4,1.0565
705.5,1.0565
705.6,1.0565
705.7,1.0565
705.8,1.0565
705.9,1.0565
706,1.0565
706.1,1.0565
706.2,1.0565
706.3,1.0565
706.4,1.0565
706.5,1.0565
706.6,1.0565
706.7,1.0565
706.8,1.0565
706.9,1.0565
707,1.0565
707.1,1.0565
707.2,1.0565
707.3,1.0565
707.4,1.0565
707.5,1.0565
707.6,1.0565
707.7,1.0565
707.8,1.0565
707.9,1.0565
708,1.0565
708.1,1.0565
708.2,1.0565
708.3,1.0565
708.4,1.0565
708.5,1.0565
708.6,1.0565
708.7,1.0565
708.8,1.0565
708.9,1.0565
709,1.0565
709.1,1.0565
709.2,1.0565
709.3,1.0565
709.4,1.0565
709.5,1.0565
709.6,1.0565
709.7,1.0565
709.8,1.0565
709.9,1.0565
710,1.0565
710.1,1.0565
710.2,1.0565
710.3,1.0565
710.4,1.0565
710.5,1.0565
710.6,1.0565
710.7,1.0565
710.8,1.0565
710.9,1.0565
711,1.0565
711.1,1.0565
711.2,1.0565
711.3,1.0565
711.4,1.0565
711.5,1.0565
711.6,1.0565
711.7,1.0565
711.8,1.0565
711.9,1.0565
712,1.0565
712.1,1.0565
712.2,1.0565
712.3,1.0565
712.4,1.0565
712.5,1.0565
712.6,1.0565
712.7,1.0565
712.8,1.0565
712.9,1.0565
713,1.0565
713.1,1.0565
713.2,1.0565
713.3,1.0565
713.4,1.0565
713.5,1.0565
713.6,1.0565
713.7,1.0565
713.8,1.0565
713.9,1.0565
714,1.0565
714.1,1.0565
714.2,1.0565
714.3,1.0565
714.4,1.0565
714.5,1.0565
714.6,1.0565
714.7,1.0565
714.8,1.0565
714.9,1.0565
715,1.0565
715.1,1.0565
715.2,1.0565
715.3,1.0565
715.4,1.0565
715.5,1.0565
715.6,1.0565
715.7,1.0565
715.8,1.0565
715.9,1.0565
716,1.0565
716.1,1.0565
716.2,1.0565
716.3,1.0565
716.4,1.0565
716.5,1.0565
716.6,1.0565
716.7,1.0565
716.8,1.0565
716.9,1.0565
717,1.0565
717.1,1.0565
717.2,1.0565
717.3,1.0565
717.4,1.0565
717.5,1.0565
717.6,1.0565
717.7,1.0565
717.8,1.0565
717.9,1.0565
718,1.0565
718.1,1.0565
718.2,1.0565
718.3,1.0565
718.4,1.0565
718.5,1.0565
718.6,1.0565
718.7,1.0565
718.8,1.0565
718.9,1.0565
719,1.0565
719.1,1.0565
719.2,1.0565
719.3,1.0565
719.4,1.0565
719.5,1.0565
719.6,1.0565
719.7,1.0565
719.8,1.0565
719.9,1.0565
